outcome,outcome_col,feature_delta,stratum,n,partial_r,abs_partial_r,p_value,threshold,clears_threshold,direction
moneyline_abs_margin_variance,abs_spread_residual,rush_rate_std_downs_delta,Full,1604,-0.03100296662038535,0.03100296662038535,0.2146064247103876,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,rush_rate_pass_downs_delta,Full,1604,0.0003022985699017641,0.0003022985699017641,0.9903477390873848,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_sack_rate_allowed_delta,Full,1604,0.09193620277192455,0.09193620277192455,0.000226929278404413,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_rush_allowed_delta,Full,1604,-0.01193823710104696,0.01193823710104696,0.6328136951412989,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_pass_allowed_delta,Full,1604,-0.036509070825775966,0.036509070825775966,0.143868816864687,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_std_downs_allowed_delta,Full,1604,-0.030384878422356515,0.030384878422356515,0.22389139227293914,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_epa_rush_allowed_delta,Full,1604,0.014795231478821835,0.014795231478821835,0.5537708869701279,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_epa_pass_allowed_delta,Full,1604,-0.02847250192763978,0.02847250192763978,0.25442594287595294,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_stuff_rate_allowed_delta,Full,1604,0.032796380365765404,0.032796380365765404,0.18924253629538124,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_explosive_rate_10_allowed_delta,Full,1604,-0.029912494507617526,0.029912494507617526,0.23117855930182427,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_explosive_rate_20_allowed_delta,Full,1604,0.035570144090538935,0.035570144090538935,0.15446871338629298,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_pts_per_opportunity_allowed_delta,Full,1597,-0.0010380573917341835,0.0010380573917341835,0.966936451271374,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_sack_rate_delta,Full,1604,-0.09193620277192455,0.09193620277192455,0.000226929278404413,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_rush_delta,P4,754,0.03563738269038712,0.03563738269038712,0.3284424580488818,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_pass_delta,P4,754,0.048504803124123294,0.048504803124123294,0.18336354268111807,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_std_downs_delta,P4,754,0.041276644110911725,0.041276644110911725,0.25762607314392266,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_pass_downs_delta,P4,754,0.046788607168527396,0.046788607168527396,0.19937209809356427,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_epa_rush_delta,P4,754,-0.02770602199423125,0.02770602199423125,0.44745487880250745,0.08,False,negative
