outcome,outcome_col,feature_delta,stratum,n,partial_r,abs_partial_r,p_value,threshold,clears_threshold,direction,trajectory_bucket
spread,point_differential,def_explosive_rate_10_allowed_delta,Big Ten,91,0.10411478814082446,0.10411478814082446,0.3260336532136798,0.08,True,positive,conf_games_5_8
spread,point_differential,def_explosive_rate_20_allowed_delta,Big Ten,91,-0.0014818301594612462,0.0014818301594612462,0.9888775678704707,0.08,False,negative,conf_games_5_8
spread,point_differential,def_pts_per_opportunity_allowed_delta,Big Ten,90,-0.21350865945310885,0.21350865945310885,0.04332425555960212,0.08,True,negative,conf_games_5_8
spread,point_differential,def_sack_rate_delta,Big Ten,91,0.1364534622617394,0.1364534622617394,0.19714417967388218,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_rush_delta,Conference USA,60,-0.06350056142172084,0.06350056142172084,0.6297966160641706,0.08,False,negative,conf_games_5_8
spread,point_differential,off_success_rate_pass_delta,Conference USA,60,0.19304066244371584,0.19304066244371584,0.13946909099918062,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_std_downs_delta,Conference USA,60,-0.07658131485919274,0.07658131485919274,0.5608543774705085,0.08,False,negative,conf_games_5_8
spread,point_differential,off_success_rate_pass_downs_delta,Conference USA,60,0.2430134737621701,0.2430134737621701,0.061354783861229986,0.08,True,positive,conf_games_5_8
spread,point_differential,off_epa_rush_delta,Conference USA,60,-0.23361661788740018,0.23361661788740018,0.07242002832548536,0.08,True,negative,conf_games_5_8
spread,point_differential,off_epa_pass_delta,Conference USA,60,0.29331116347195824,0.29331116347195824,0.02293817364286657,0.08,True,positive,conf_games_5_8
spread,point_differential,off_explosive_rate_10_delta,Conference USA,60,0.36451639921101603,0.36451639921101603,0.004191651139006346,0.08,True,positive,conf_games_5_8
spread,point_differential,off_explosive_rate_20_delta,Conference USA,60,0.3636317828649254,0.3636317828649254,0.004291510597675217,0.08,True,positive,conf_games_5_8
spread,point_differential,off_stuff_rate_delta,Conference USA,60,-0.03768888861621203,0.03768888861621203,0.7749568088710852,0.08,False,negative,conf_games_5_8
spread,point_differential,off_line_yards_per_rush_delta,Conference USA,60,-0.11108161406082921,0.11108161406082921,0.3981366944820768,0.08,True,negative,conf_games_5_8
spread,point_differential,off_pts_per_opportunity_delta,Conference USA,60,0.1181598863788732,0.1181598863788732,0.36856501673189423,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_std_downs_delta,Conference USA,60,-0.00853544160720255,0.00853544160720255,0.948392484116715,0.08,False,negative,conf_games_5_8
spread,point_differential,rush_rate_pass_downs_delta,Conference USA,60,-0.13000709402224983,0.13000709402224983,0.3221464654035196,0.08,True,negative,conf_games_5_8
spread,point_differential,off_sack_rate_allowed_delta,Conference USA,60,-0.24602038958625944,0.24602038958625944,0.05811704035171983,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_rush_allowed_delta,Conference USA,60,0.06350056142172084,0.06350056142172084,0.6297966160641706,0.08,False,positive,conf_games_5_8
spread,point_differential,def_success_rate_pass_allowed_delta,Conference USA,60,-0.19304066244371584,0.19304066244371584,0.13946909099918062,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_std_downs_allowed_delta,Conference USA,60,0.07658131485919274,0.07658131485919274,0.5608543774705085,0.08,False,positive,conf_games_5_8
spread,point_differential,def_epa_rush_allowed_delta,Conference USA,60,0.23361661788740018,0.23361661788740018,0.07242002832548536,0.08,True,positive,conf_games_5_8
spread,point_differential,def_epa_pass_allowed_delta,Conference USA,60,-0.29331116347195824,0.29331116347195824,0.02293817364286657,0.08,True,negative,conf_games_5_8
spread,point_differential,def_stuff_rate_allowed_delta,Conference USA,60,0.03768888861621203,0.03768888861621203,0.7749568088710852,0.08,False,positive,conf_games_5_8
spread,point_differential,def_explosive_rate_10_allowed_delta,Conference USA,60,-0.36451639921101603,0.36451639921101603,0.004191651139006346,0.08,True,negative,conf_games_5_8
spread,point_differential,def_explosive_rate_20_allowed_delta,Conference USA,60,-0.3636317828649254,0.3636317828649254,0.004291510597675217,0.08,True,negative,conf_games_5_8
spread,point_differential,def_pts_per_opportunity_allowed_delta,Conference USA,60,-0.1181598863788732,0.1181598863788732,0.36856501673189423,0.08,True,negative,conf_games_5_8
spread,point_differential,def_sack_rate_delta,Conference USA,60,0.24602038958625944,0.24602038958625944,0.05811704035171983,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_rush_delta,Mid-American,70,0.09259492851232597,0.09259492851232597,0.4458238790729336,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_delta,Mid-American,70,-0.05734459987445914,0.05734459987445914,0.6372630717019796,0.08,False,negative,conf_games_5_8
spread,point_differential,off_success_rate_std_downs_delta,Mid-American,70,0.06665088402449781,0.06665088402449781,0.5835471821283328,0.08,False,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_downs_delta,Mid-American,70,-0.041645456210252535,0.041645456210252535,0.7321208411550231,0.08,False,negative,conf_games_5_8
spread,point_differential,off_epa_rush_delta,Mid-American,70,0.0343172162940803,0.0343172162940803,0.7779191762774458,0.08,False,positive,conf_games_5_8
spread,point_differential,off_epa_pass_delta,Mid-American,70,-0.0551093552949154,0.0551093552949154,0.6504619514187644,0.08,False,negative,conf_games_5_8
spread,point_differential,off_explosive_rate_10_delta,Mid-American,70,-0.20242022130181,0.20242022130181,0.09285601949288275,0.08,True,negative,conf_games_5_8
spread,point_differential,off_explosive_rate_20_delta,Mid-American,70,-0.16494036599675077,0.16494036599675077,0.17240751313054456,0.08,True,negative,conf_games_5_8
spread,point_differential,off_stuff_rate_delta,Mid-American,70,0.05530358762755191,0.05530358762755191,0.6493106921530774,0.08,False,positive,conf_games_5_8
spread,point_differential,off_line_yards_per_rush_delta,Mid-American,70,-0.03061315426069286,0.03061315426069286,0.8013694238443516,0.08,False,negative,conf_games_5_8
spread,point_differential,off_pts_per_opportunity_delta,Mid-American,70,0.03624312397339209,0.03624312397339209,0.7658026082475664,0.08,False,positive,conf_games_5_8
spread,point_differential,rush_rate_std_downs_delta,Mid-American,70,0.498310931284307,0.498310931284307,1.134236719107805e-05,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_pass_downs_delta,Mid-American,70,0.4103696984383685,0.4103696984383685,0.00041815389517568346,0.08,True,positive,conf_games_5_8
spread,point_differential,off_sack_rate_allowed_delta,Mid-American,70,-0.16248351514578602,0.16248351514578602,0.1789784621705499,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_rush_allowed_delta,Mid-American,70,-0.09259492851232597,0.09259492851232597,0.4458238790729336,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_pass_allowed_delta,Mid-American,70,0.05734459987445914,0.05734459987445914,0.6372630717019796,0.08,False,positive,conf_games_5_8
spread,point_differential,def_success_rate_std_downs_allowed_delta,Mid-American,70,-0.06665088402449781,0.06665088402449781,0.5835471821283328,0.08,False,negative,conf_games_5_8
spread,point_differential,def_epa_rush_allowed_delta,Mid-American,70,-0.0343172162940803,0.0343172162940803,0.7779191762774458,0.08,False,negative,conf_games_5_8
spread,point_differential,def_epa_pass_allowed_delta,Mid-American,70,0.0551093552949154,0.0551093552949154,0.6504619514187644,0.08,False,positive,conf_games_5_8
spread,point_differential,def_stuff_rate_allowed_delta,Mid-American,70,-0.05530358762755191,0.05530358762755191,0.6493106921530774,0.08,False,negative,conf_games_5_8
spread,point_differential,def_explosive_rate_10_allowed_delta,Mid-American,70,0.20242022130181,0.20242022130181,0.09285601949288275,0.08,True,positive,conf_games_5_8
spread,point_differential,def_explosive_rate_20_allowed_delta,Mid-American,70,0.16494036599675077,0.16494036599675077,0.17240751313054456,0.08,True,positive,conf_games_5_8
spread,point_differential,def_pts_per_opportunity_allowed_delta,Mid-American,70,-0.03624312397339209,0.03624312397339209,0.7658026082475664,0.08,False,negative,conf_games_5_8
spread,point_differential,def_sack_rate_delta,Mid-American,70,0.16248351514578602,0.16248351514578602,0.1789784621705499,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_rush_delta,Mountain West,66,0.03025280344085861,0.03025280344085861,0.8094511298717447,0.08,False,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_delta,Mountain West,66,0.17071783661307666,0.17071783661307666,0.17052978243190575,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_std_downs_delta,Mountain West,66,0.15185130247312792,0.15185130247312792,0.22354788962850555,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_downs_delta,Mountain West,66,0.020250525337241296,0.020250525337241296,0.8717868697437605,0.08,False,positive,conf_games_5_8
spread,point_differential,off_epa_rush_delta,Mountain West,66,-0.003014729783078693,0.003014729783078693,0.9808335685345095,0.08,False,negative,conf_games_5_8
spread,point_differential,off_epa_pass_delta,Mountain West,66,0.0050404356574085644,0.0050404356574085644,0.9679603527254432,0.08,False,positive,conf_games_5_8
spread,point_differential,off_explosive_rate_10_delta,Mountain West,66,-0.17893570194811684,0.17893570194811684,0.15056565950664214,0.08,True,negative,conf_games_5_8
spread,point_differential,off_explosive_rate_20_delta,Mountain West,66,0.05628552480242094,0.05628552480242094,0.6535145468057284,0.08,False,positive,conf_games_5_8
spread,point_differential,off_stuff_rate_delta,Mountain West,66,-0.016763404292746004,0.016763404292746004,0.8937237717402189,0.08,False,negative,conf_games_5_8
spread,point_differential,off_line_yards_per_rush_delta,Mountain West,66,0.08458958373035957,0.08458958373035957,0.49949114179933807,0.08,True,positive,conf_games_5_8
spread,point_differential,off_pts_per_opportunity_delta,Mountain West,66,0.09192718587751739,0.09192718587751739,0.4628833601178086,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_std_downs_delta,Mountain West,66,0.2105570351885975,0.2105570351885975,0.08970193626704372,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_pass_downs_delta,Mountain West,66,0.16577528993442467,0.16577528993442467,0.18343330024095228,0.08,True,positive,conf_games_5_8
spread,point_differential,off_sack_rate_allowed_delta,Mountain West,66,-0.28841400176661075,0.28841400176661075,0.018851171482534693,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_rush_allowed_delta,Mountain West,66,-0.03025280344085861,0.03025280344085861,0.8094511298717447,0.08,False,negative,conf_games_5_8
spread,point_differential,def_success_rate_pass_allowed_delta,Mountain West,66,-0.17071783661307666,0.17071783661307666,0.17052978243190575,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_std_downs_allowed_delta,Mountain West,66,-0.15185130247312792,0.15185130247312792,0.22354788962850555,0.08,True,negative,conf_games_5_8
spread,point_differential,def_epa_rush_allowed_delta,Mountain West,66,0.003014729783078693,0.003014729783078693,0.9808335685345095,0.08,False,positive,conf_games_5_8
spread,point_differential,def_epa_pass_allowed_delta,Mountain West,66,-0.0050404356574085644,0.0050404356574085644,0.9679603527254432,0.08,False,negative,conf_games_5_8
spread,point_differential,def_stuff_rate_allowed_delta,Mountain West,66,0.016763404292746004,0.016763404292746004,0.8937237717402189,0.08,False,positive,conf_games_5_8
spread,point_differential,def_explosive_rate_10_allowed_delta,Mountain West,66,0.17893570194811684,0.17893570194811684,0.15056565950664214,0.08,True,positive,conf_games_5_8
spread,point_differential,def_explosive_rate_20_allowed_delta,Mountain West,66,-0.05628552480242094,0.05628552480242094,0.6535145468057284,0.08,False,negative,conf_games_5_8
spread,point_differential,def_pts_per_opportunity_allowed_delta,Mountain West,66,-0.09192718587751739,0.09192718587751739,0.4628833601178086,0.08,True,negative,conf_games_5_8
spread,point_differential,def_sack_rate_delta,Mountain West,66,0.28841400176661075,0.28841400176661075,0.018851171482534693,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_rush_delta,Pac-12,49,0.14225666204222104,0.14225666204222104,0.32953024108047946,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_delta,Pac-12,49,0.4204787075345013,0.4204787075345013,0.0026282565266394805,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_std_downs_delta,Pac-12,49,0.3981867216838118,0.3981867216838118,0.004603206269335546,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_downs_delta,Pac-12,49,0.04345202804401678,0.04345202804401678,0.7668848054456475,0.08,False,positive,conf_games_5_8
spread,point_differential,off_epa_rush_delta,Pac-12,49,0.09638918980471055,0.09638918980471055,0.509996682525819,0.08,True,positive,conf_games_5_8
spread,point_differential,off_epa_pass_delta,Pac-12,49,0.14987551034754024,0.14987551034754024,0.30401329715693076,0.08,True,positive,conf_games_5_8
spread,point_differential,off_explosive_rate_10_delta,Pac-12,49,0.11104882075780487,0.11104882075780487,0.44747669497298653,0.08,True,positive,conf_games_5_8
spread,point_differential,off_explosive_rate_20_delta,Pac-12,49,-0.09406033879067249,0.09406033879067249,0.5203197127016141,0.08,True,negative,conf_games_5_8
spread,point_differential,off_stuff_rate_delta,Pac-12,49,-0.018799086996856104,0.018799086996856104,0.8979845787053684,0.08,False,negative,conf_games_5_8
spread,point_differential,off_line_yards_per_rush_delta,Pac-12,49,0.1300431322873381,0.1300431322873381,0.37314791816263504,0.08,True,positive,conf_games_5_8
spread,point_differential,off_pts_per_opportunity_delta,Pac-12,49,0.20856021398072208,0.20856021398072208,0.15040510312438138,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_std_downs_delta,Pac-12,49,0.06435944705973501,0.06435944705973501,0.6604138043136388,0.08,False,positive,conf_games_5_8
spread,point_differential,rush_rate_pass_downs_delta,Pac-12,49,0.40207394364838134,0.40207394364838134,0.0041858618620652715,0.08,True,positive,conf_games_5_8
spread,point_differential,off_sack_rate_allowed_delta,Pac-12,49,-0.3828520285024635,0.3828520285024635,0.006626018501145703,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_rush_allowed_delta,Pac-12,49,-0.14225666204222104,0.14225666204222104,0.32953024108047946,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_pass_allowed_delta,Pac-12,49,-0.4204787075345013,0.4204787075345013,0.0026282565266394805,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_std_downs_allowed_delta,Pac-12,49,-0.3981867216838118,0.3981867216838118,0.004603206269335546,0.08,True,negative,conf_games_5_8
